cliente_id,ciudad,plan,tipo_contrato,metodo_pago,antiguedad_meses,cargo_mensual,cargo_total,llamadas_soporte,tiene_fibra,satisfaccion,fecha_alta,pais,abandono
CLI-002930,Bucaramanga,,Mes a mes,Transferencia,47,109.93,5278.12,3,0,8.9,2021-06-26,Colombia,No
CLI-001923,Cali,Básico,Un año,Tarjeta,59,116.96,6595.7,1,1,10.0,2021-10-25,Colombia,No
CLI-001746,Bogotá,Básico,Un año,Efectivo,70,61.43,4570.29,1,1,2.5,2022-08-01,Colombia,No
CLI-001110,Barranquilla,Estándar,Mes a mes,Efectivo,4,81.73,323.85,3,0,7.1,2022-05-11,Colombia,Sí
CLI-002581,Bogotá,Básico,Mes a mes,Transferencia,28,72.3,2160.95,0,0,7.9,2023-04-30,Colombia,No
CLI-000722,Medellín,Premium,Un año,Transferencia,67,75.86,4865.37,0,0,8.6,2021-06-10,Colombia,No
CLI-001810,Bogotá,Básico,Un año,,69,49.54,3427.47,4,1,4.6,2020-08-22,Colombia,No
CLI-001194,Medellín,Básico,Mes a mes,Efectivo,50,49.33,2658.47,1,1,4.1,2021-03-27,Colombia,No
CLI-001948,Bogotá,Básico,Un año,Débito automático,66,111.78,7961.01,5,1,,2020-03-06,Colombia,No
CLI-001654,Bogotá,Estándar,Mes a mes,Efectivo,43,89.49,3848.62,1,1,6.1,2022-07-26,Colombia,Sí
CLI-001442,Bogotá,Premium,Mes a mes,Efectivo,37,34.84,1228.57,0,0,8.9,2020-01-15,Colombia,No
CLI-000780,Bucaramanga,Básico,Mes a mes,Tarjeta,61,62.38,,1,0,7.0,2020-12-22,Colombia,No
CLI-001024,Cali,Estándar,Mes a mes,Tarjeta,60,69.1,4400.62,0,0,3.1,2023-02-17,Colombia,No
CLI-000005,Bogotá,Estándar,Un año,Efectivo,31,94.71,3044.04,1,1,9.3,2021-03-02,Colombia,No
CLI-001588,Bucaramanga,,Mes a mes,Transferencia,6,83.07,460.16,0,0,9.5,2021-01-26,Colombia,Sí
CLI-001333, bogotá ,Básico,Mes a mes,Efectivo,31,50.36,1477.74,1,0,6.5,2019-05-23,Colombia,No
CLI-002976,Barranquilla,Básico,Mes a mes,Transferencia,34,91.2,2870.93,0,1,7.5,2022-07-12,Colombia,No
CLI-000517,Bucaramanga,,Un año,Tarjeta,63,22.67,1352.55,1,0,8.0,2021-03-23,Colombia,No
CLI-001775,Bogotá,Básico,Un año,Transferencia,55,57.88,,1,0,5.7,2021-06-03,Colombia,No
CLI-002493,Medellín,Premium,Dos años,Débito automático,66,68.35,4105.67,1,0,7.3,2020-04-16,Colombia,No
CLI-002772,Medellín,Básico,Mes a mes,Débito automático,3,87.62,271.28,0,1,6.1,2022-08-15,Colombia,No
CLI-000351,Bogotá,Estándar,Mes a mes,Débito automático,38,21.18,,1,1,,2021-10-18,Colombia,No
CLI-002557,Medellín,Premium,Mes a mes,Efectivo,57,107.72,6509.31,1,0,3.6,2020-12-31,Colombia,No
CLI-002595,Barranquilla,Estándar,Dos años,Tarjeta,22,84.3,1903.51,1,0,8.4,2020-10-09,Colombia,No
CLI-002324,Cali,Básico,Mes a mes,Tarjeta,47,103.79,4987.08,2,1,7.7,2023-09-10,Colombia,No
CLI-000661,Barranquilla,Estándar,Mes a mes,Débito automático,13,83.88,1093.34,1,0,8.2,2023-07-02,Colombia,No
CLI-002784,Barranquilla,Básico,Un año,Tarjeta,60,51.2,3059.87,1,0,10.0,2020-05-19,Colombia,No
CLI-002685,Cali,Básico,Mes a mes,Transferencia,36,105.5,3443.3,1,1,5.6,2019-02-28,Colombia,Sí
CLI-000900,Cali,Premium,Un año,Efectivo,44,109.28,5047.08,2,1,4.8,2019-08-31,Colombia,Sí
CLI-002191,Bogotá,Estándar,Mes a mes,Tarjeta,26,105.74,2696.62,1,0,7.2,2019-02-06,Colombia,Sí
CLI-000159,Bogotá,Básico,Mes a mes,Tarjeta,36,78.1,3019.58,2,1,,2019-04-21,Colombia,No
CLI-000384,Barranquilla,Estándar,Dos años,Tarjeta,18,32.57,628.43,0,0,10.0,2020-08-09,Colombia,No
CLI-002725,Medellín,Estándar,Mes a mes,Efectivo,57,69.28,4098.91,4,0,,2020-12-15,Colombia,No
CLI-000141,Medellín,Estándar,Un año,Débito automático,70,68.63,4762.39,0,0,10.0,2023-03-19,Colombia,No
CLI-000466,Cali,Estándar,Un año,Transferencia,69,40.19,2580.73,0,0,7.3,2020-01-27,Colombia,No
CLI-002996,Bogotá,Estándar,Mes a mes,Débito automático,45,131.73,6336.37,1,1,2.1,2021-06-28,Colombia,No
CLI-000300,Barranquilla,Premium,Dos años,Transferencia,2,71.76,150.0,1,0,7.0,2021-01-10,Colombia,No
CLI-002944,Bogotá,Básico,Mes a mes,Débito automático,14,108.68,1575.3,0,0,8.5,2022-01-19,Colombia,No
CLI-000398,Bogotá,Básico,Mes a mes,Efectivo,14,96.09,1394.08,2,1,9.4,2023-05-20,Colombia,No
CLI-001950,Bucaramanga,Estándar,Mes a mes,Débito automático,23,68.99,1597.54,1,0,,2022-08-08,Colombia,Sí
CLI-002162,Bucaramanga,Básico,Mes a mes,Tarjeta,18,54.31,1064.65,1,0,8.7,2022-06-13,Colombia,No
CLI-001731,Cali,Básico,Mes a mes,Tarjeta,56,34.45,,0,1,8.4,2023-07-24,Colombia,No
CLI-001034,Bogotá,Básico,Mes a mes,Tarjeta,23,50.95,1106.53,1,1,8.9,2022-10-06,Colombia,No
CLI-002096,Barranquilla,Básico,Un año,Efectivo,56,63.68,3735.82,2,0,7.0,2022-10-30,Colombia,No
CLI-002445,Medellín,Estándar,Un año,Efectivo,43,29.54,1184.32,2,0,8.9,2021-03-12,Colombia,No
CLI-002159,Cali,Básico,Mes a mes,Tarjeta,58,78.71,4614.13,0,0,,2023-07-17,Colombia,No
CLI-001049,Cali,Básico,Mes a mes,Tarjeta,48,92.63,4862.65,1,0,5.8,2021-10-10,Colombia,Sí
CLI-002383,Bucaramanga,Básico,Un año,Tarjeta,66,77.4,4728.3,0,0,5.2,2021-08-02,Colombia,No
CLI-000847, bogotá ,Estándar,Un año,Transferencia,12,118.38,1285.57,3,1,4.8,2021-01-13,Colombia,No
CLI-000252,Bogotá,Premium,Un año,Tarjeta,36,18.0,658.13,3,1,3.1,2021-03-06,Colombia,Sí
CLI-002052,Medellín,Estándar,Dos años,Débito automático,22,35.15,831.7,1,0,8.5,2019-09-05,Colombia,No
CLI-002107,Medellín,Premium,Un año,Débito automático,55,87.93,5176.39,1,1,8.0,2020-07-10,Colombia,No
CLI-000807,Bogotá,Básico,Dos años,Débito automático,39,85.21,3078.14,1,1,7.6,2020-01-10,Colombia,No
CLI-002424,Medellín,Básico,Mes a mes,Efectivo,59,100.89,6231.77,0,0,6.1,2019-11-04,Colombia,No
CLI-000716,Medellín,Estándar,Dos años,Efectivo,57,71.29,4004.31,0,0,7.2,2023-08-18,Colombia,No
CLI-002029,Cali,Básico,Dos años,Transferencia,38,72.24,2774.75,1,0,9.0,2023-06-16,Colombia,No
CLI-001136,Bogotá,Estándar,Un año,Transferencia,5,49.43,264.93,1,1,6.2,2019-07-23,Colombia,No
CLI-000988,Bogotá,Básico,Mes a mes,Tarjeta,23,58.55,1319.68,2,1,8.6,2022-05-02,Colombia,No
CLI-001252,Bucaramanga,Básico,Un año,Transferencia,30,87.66,2886.58,1,1,7.3,2020-12-03,Colombia,No
CLI-000196,Medellín,Premium,Mes a mes,Transferencia,7,30.82,228.59,1,1,,2022-02-25,Colombia,No
CLI-002572,Cali,Estándar,Un año,Tarjeta,67,58.46,4248.48,3,0,7.3,2021-09-17,Colombia,No
CLI-001045, bogotá ,,Un año,Débito automático,51,100.44,5178.41,1,0,10.0,2021-06-16,Colombia,No
CLI-000280,Bogotá,Básico,Mes a mes,Débito automático,6,72.78,439.16,1,1,4.5,2023-05-16,Colombia,No
CLI-000097,Medellín,Básico,Mes a mes,Tarjeta,18,51.78,910.21,2,0,7.5,2020-11-14,Colombia,Sí
CLI-000442,Bogotá,Básico,Mes a mes,Efectivo,22,96.78,2243.31,3,1,6.5,2020-04-08,Colombia,Sí
CLI-001235,Bogotá,Premium,Un año,Transferencia,46,104.98,5130.17,1,0,8.6,2019-10-16,Colombia,No
CLI-001043,Medellín,Estándar,Mes a mes,Transferencia,30,95.22,2638.5,1,0,7.1,2019-12-29,Colombia,No
CLI-002391,Bogotá,Básico,Dos años,Transferencia,33,84.78,,1,0,8.5,2021-11-17,Colombia,No
CLI-002055,Barranquilla,Estándar,Mes a mes,Efectivo,51,78.92,4303.8,1,1,8.4,2020-04-13,Colombia,No
CLI-000331,Bogotá,Premium,Un año,Débito automático,39,28.54,1042.45,0,1,8.1,2020-05-21,Colombia,No
CLI-002459,Bogotá,Básico,Dos años,Efectivo,34,75.53,2724.38,1,0,8.2,2022-02-19,Colombia,No
CLI-000862,Medellín,Estándar,Un año,Transferencia,66,101.44,6192.93,0,1,6.4,2020-10-26,Colombia,No
CLI-000746,Bucaramanga,Estándar,Mes a mes,Tarjeta,26,62.64,1689.79,1,1,,2022-08-01,Colombia,No
CLI-002717,Bogotá,Básico,Mes a mes,Débito automático,31,80.25,2394.28,4,1,7.7,2022-07-24,Colombia,No
CLI-001112,Medellín,Básico,Mes a mes,Débito automático,17,86.0,1344.36,0,1,8.1,2020-10-23,Colombia,No
CLI-001976,Cali,Estándar,Mes a mes,Débito automático,4,83.16,326.31,0,1,8.1,2023-09-16,Colombia,Sí
CLI-001399,Bogotá,Básico,Dos años,Transferencia,2,61.51,118.12,1,1,6.9,2022-06-20,Colombia,No
CLI-001443,Barranquilla,Estándar,Dos años,Débito automático,67,95.53,5787.95,1,1,9.1,2019-07-21,Colombia,No
CLI-001299,Cali,Estándar,Mes a mes,Débito automático,38,88.75,3586.45,0,0,8.1,2021-07-14,Colombia,Sí
CLI-002647,Medellín,Básico,Mes a mes,Débito automático,41,18.0,682.65,2,0,8.8,2020-09-09,Colombia,No
CLI-002586,Bogotá,Básico,Mes a mes,Tarjeta,40,66.27,2720.58,1,1,5.8,2023-03-11,Colombia,No
CLI-001546,Barranquilla,Premium,Un año,Efectivo,42,58.44,2577.95,4,1,5.5,2023-08-20,Colombia,No
CLI-000595,Cali,Básico,Mes a mes,Transferencia,23,79.16,1964.95,0,0,10.0,2020-11-06,Colombia,No
CLI-001193,Bogotá,Premium,Dos años,Efectivo,13,102.16,1259.55,1,1,2.3,2020-01-02,Colombia,No
CLI-002762,Medellín,Premium,Mes a mes,Tarjeta,31,83.56,,0,0,10.0,2020-02-05,Colombia,No
CLI-001277,Cali,Estándar,Mes a mes,Débito automático,47,46.39,2147.84,0,1,6.7,2020-12-26,Colombia,No
CLI-000550, bogotá ,Estándar,Mes a mes,Efectivo,49,85.64,3987.87,2,1,5.0,2023-09-29,Colombia,No
CLI-000557,Bucaramanga,Premium,Un año,Efectivo,53,69.3,3883.87,3,1,7.0,2023-06-27,Colombia,No
CLI-002985,Medellín,Premium,Mes a mes,Efectivo,52,72.53,3470.63,1,1,9.7,2019-10-27,Colombia,No
CLI-000542,Bogotá,Premium,Mes a mes,Transferencia,4,53.35,223.51,2,0,10.0,2023-11-27,Colombia,No
CLI-001779,Barranquilla,Básico,Un año,Efectivo,22,92.73,2203.21,0,1,7.1,2021-11-07,Colombia,No
CLI-000265,Bogotá,Básico,Mes a mes,Débito automático,71,98.18,7393.2,2,0,7.1,2022-02-27,Colombia,No
CLI-001938,Bogotá,Premium,Mes a mes,Efectivo,40,63.49,2682.72,0,1,9.7,2022-06-22,Colombia,No
CLI-002885,Bogotá,Estándar,Un año,Débito automático,26,55.99,1502.65,1,1,7.4,2022-04-10,Colombia,No
CLI-001369,Barranquilla,Premium,Un año,Débito automático,69,28.39,2142.86,1,0,7.6,2022-07-10,Colombia,No
CLI-002542,Medellín,Básico,Mes a mes,Tarjeta,69,92.38,6267.76,0,1,7.0,2022-03-19,Colombia,No
CLI-001423,Bogotá,Estándar,Mes a mes,Débito automático,42,88.81,3401.57,0,0,7.8,2022-10-17,Colombia,No
CLI-001065,Bogotá,Estándar,Mes a mes,Débito automático,54,117.33,6939.06,3,1,8.4,2019-11-15,Colombia,Sí
CLI-000301,Bogotá,Estándar,Mes a mes,Efectivo,26,40.59,1095.05,2,0,,2021-05-12,Colombia,No
CLI-001872,Bucaramanga,Básico,Un año,Tarjeta,15,69.13,1088.76,0,0,7.8,2019-07-06,Colombia,No
CLI-000554,Cali,Básico,Mes a mes,Tarjeta,23,69.75,1469.16,4,0,5.8,2022-10-16,Colombia,Sí
CLI-000468,Barranquilla,Básico,Dos años,Efectivo,43,44.57,2045.74,2,0,7.4,2021-10-26,Colombia,No
CLI-000345,Cali,Premium,Mes a mes,Tarjeta,65,72.31,4755.06,1,1,,2022-04-14,Colombia,No
CLI-002060,Medellín,Estándar,Mes a mes,Efectivo,29,86.42,2572.82,2,0,7.1,2023-07-02,Colombia,Sí
CLI-001257,Cali,Estándar,Mes a mes,Débito automático,16,72.87,1222.02,2,1,8.6,2020-05-31,Colombia,Sí
CLI-002171,Bogotá,Estándar,Dos años,Tarjeta,2,88.17,167.0,0,0,7.0,2019-03-26,Colombia,No
CLI-002707,Bogotá,Estándar,Mes a mes,Débito automático,51,41.56,2273.98,2,1,6.4,2022-06-25,Colombia,No
CLI-001766,Medellín,Premium,Un año,Transferencia,67,55.2,4008.23,0,0,8.0,2022-12-04,Colombia,No
CLI-001864,Bogotá,Estándar,Mes a mes,Efectivo,27,89.47,2492.37,1,0,7.9,2021-06-02,Colombia,Sí
CLI-001972,Bogotá,,Mes a mes,Efectivo,66,105.09,6693.24,1,0,8.5,2020-07-04,Colombia,No
CLI-001770,Bogotá,Estándar,Mes a mes,Efectivo,14,33.68,476.17,0,0,6.8,2022-07-18,Colombia,Sí
CLI-001916,Bucaramanga,Estándar,Mes a mes,Débito automático,37,54.79,2147.81,3,1,9.3,2023-01-30,Colombia,No
CLI-002618,Cali,Estándar,Un año,Efectivo,4,57.98,251.96,2,1,5.9,2020-11-08,Colombia,No
CLI-000440,Bogotá,Básico,Un año,Efectivo,29,43.11,1242.91,0,1,8.0,2019-06-22,Colombia,No
CLI-000022,Medellín,Básico,Un año,Débito automático,27,84.08,2487.33,1,0,10.0,2019-03-16,Colombia,No
CLI-001491,Medellín,Básico,Mes a mes,Transferencia,20,40.76,751.12,2,0,3.6,2020-12-21,Colombia,No
CLI-001901,Bogotá,Estándar,Mes a mes,Efectivo,38,68.6,2653.94,2,0,5.7,2020-06-06,Colombia,No
CLI-001313,Medellín,Básico,Un año,Débito automático,56,63.89,3855.19,0,1,8.6,2023-04-15,Colombia,No
CLI-001431,Cali,Básico,Mes a mes,Débito automático,34,49.56,1725.81,2,0,6.1,2023-04-14,Colombia,No
CLI-001529,Bucaramanga,Básico,Un año,Débito automático,2,75.55,143.44,1,1,8.8,2022-05-11,Colombia,No
CLI-001388,Cali,Básico,Un año,Efectivo,24,54.48,1199.4,2,1,7.5,2020-09-20,Colombia,No
CLI-002528,Medellín,Estándar,Mes a mes,Débito automático,68,81.0,5501.56,2,1,8.5,2023-01-02,Colombia,No
CLI-000488,Medellín,Estándar,Mes a mes,Transferencia,38,47.27,1764.04,2,0,7.4,2021-11-05,Colombia,No
CLI-000230,Bogotá,Básico,Un año,Efectivo,13,91.83,1143.01,0,1,,2021-02-26,Colombia,No
CLI-001375,Barranquilla,Estándar,Un año,Efectivo,64,82.33,5207.46,0,1,10.0,2022-06-10,Colombia,No
CLI-002069,Bogotá,Premium,Mes a mes,Transferencia,24,31.49,816.13,0,0,8.1,2019-02-23,Colombia,No
CLI-000287,Medellín,Premium,Un año,Débito automático,12,55.58,646.06,1,1,8.6,2023-03-10,Colombia,No
CLI-001848,Cali,Básico,Dos años,Transferencia,39,87.6,3136.33,0,0,,2019-10-28,Colombia,No
CLI-001419,Barranquilla,Premium,Mes a mes,Transferencia,62,49.22,2909.66,2,1,7.0,2022-06-14,Colombia,No
CLI-000811,Bogotá,Premium,Mes a mes,Débito automático,4,80.41,351.39,2,1,7.9,2020-03-14,Colombia,Sí
CLI-002288,Medellín,Básico,Un año,Transferencia,59,92.5,5063.67,1,1,5.2,2021-08-22,Colombia,No
CLI-000432,Bogotá,Básico,Dos años,Débito automático,53,50.42,2689.75,2,1,7.3,2022-04-23,Colombia,No
CLI-001786,Medellín,Estándar,Dos años,Transferencia,18,78.42,1305.76,1,1,6.7,2021-11-06,Colombia,No
CLI-002201,Cali,Estándar,Mes a mes,Efectivo,26,70.37,1740.25,2,1,5.3,2023-07-13,Colombia,Sí
CLI-002088,Bucaramanga,Estándar,Mes a mes,Efectivo,48,96.22,5024.71,1,1,1.2,2019-02-26,Colombia,No
CLI-000621,Bogotá,Básico,Un año,Efectivo,31,80.18,2531.19,1,0,7.5,2021-04-01,Colombia,No
CLI-001560,Bucaramanga,Premium,Dos años,Efectivo,61,18.88,1159.89,1,1,5.1,2019-09-28,Colombia,No
CLI-000937,Bogotá,Estándar,Mes a mes,Tarjeta,12,58.95,670.36,0,1,3.3,2022-08-09,Colombia,No
CLI-001206,Medellín,Básico,Dos años,Débito automático,65,72.97,5081.81,1,0,4.2,2022-05-06,Colombia,No
CLI-001203,Bogotá,Estándar,Mes a mes,Tarjeta,70,61.32,4138.64,0,1,9.1,2023-10-26,Colombia,No
CLI-002527,Bucaramanga,Básico,Mes a mes,Débito automático,34,41.9,1382.23,0,0,3.8,2019-08-22,Colombia,No
CLI-001219,Cali,,Un año,Transferencia,58,25.66,1364.83,1,0,,2022-06-05,Colombia,No
CLI-002278,Barranquilla,Estándar,Un año,Débito automático,4,108.61,,1,0,6.7,2023-10-14,Colombia,No
CLI-000131,Barranquilla,Básico,Mes a mes,Débito automático,41,35.34,1557.73,0,1,4.7,2022-09-06,Colombia,Sí
CLI-001565,Bogotá,Básico,Un año,Débito automático,40,65.74,2504.26,2,1,6.4,2022-11-13,Colombia,No
CLI-000956,Bogotá,Premium,Mes a mes,,44,103.92,4533.07,1,0,4.6,2023-03-26,Colombia,No
CLI-000914,Bucaramanga,Básico,Un año,Efectivo,70,109.82,8095.67,2,1,5.4,2019-01-30,Colombia,No
CLI-000860,Bogotá,Estándar,Mes a mes,Débito automático,57,63.24,3920.05,3,0,,2020-12-05,Colombia,Sí
CLI-001490,Bogotá,Estándar,Dos años,Efectivo,37,99.23,3600.53,1,1,7.1,2023-07-26,Colombia,No
CLI-001337,Bogotá,Estándar,Mes a mes,Débito automático,46,84.01,3568.25,1,0,9.5,2021-05-07,Colombia,No
CLI-000128,Medellín,Estándar,Mes a mes,Transferencia,55,93.57,5443.79,2,1,,2019-11-28,Colombia,No
CLI-000285,Cali,Estándar,Un año,Efectivo,32,86.78,2696.59,1,0,6.6,2022-04-13,Colombia,Sí
CLI-002167,Medellín,Básico,Un año,Transferencia,23,71.16,1738.44,1,0,8.7,2020-12-08,Colombia,No
CLI-000979,Cali,,Mes a mes,Efectivo,25,94.89,2467.32,1,0,8.0,2020-08-30,Colombia,Sí
CLI-000624,Barranquilla,Básico,Un año,Transferencia,30,73.96,2430.14,0,0,,2022-05-13,Colombia,No
CLI-000689,Bogotá,Básico,Mes a mes,Efectivo,32,60.89,1845.49,1,0,10.0,2021-08-07,Colombia,No
CLI-002465,Barranquilla,,Mes a mes,Transferencia,33,70.31,2151.59,0,1,7.4,2021-07-10,Colombia,No
CLI-002053,Cali,Estándar,Mes a mes,Transferencia,26,54.36,1333.17,4,0,8.3,2022-02-20,Colombia,No
CLI-000996,Bogotá,Estándar,Dos años,Tarjeta,45,72.24,3340.8,1,1,6.8,2023-03-17,Colombia,No
CLI-001777,Bogotá,Premium,Mes a mes,Tarjeta,24,97.43,2436.0,0,0,5.9,2021-05-30,Colombia,No
CLI-001707,Medellín,Premium,Un año,Transferencia,70,48.1,3536.01,0,1,5.6,2020-02-23,Colombia,No
CLI-000611,Bogotá,Estándar,Mes a mes,Débito automático,60,61.45,3517.71,3,0,6.4,2023-11-16,Colombia,No
CLI-000459,Barranquilla,Estándar,Un año,Transferencia,60,62.07,3588.12,0,1,6.3,2019-12-13,Colombia,No
CLI-002878, bogotá ,,Mes a mes,Débito automático,67,58.23,4088.46,0,1,6.0,2020-12-04,Colombia,No
CLI-000463,Cali,,Un año,Efectivo,54,21.96,1128.99,1,1,5.1,2019-12-06,Colombia,No
CLI-000793,Bogotá,Estándar,Un año,Efectivo,52,86.88,4780.64,0,0,,2020-08-14,Colombia,No
CLI-000505,Bogotá,Premium,Dos años,,20,51.64,964.26,2,1,9.2,2020-12-06,Colombia,No
CLI-000309,Bogotá,Premium,Mes a mes,Transferencia,23,47.06,1039.43,0,0,8.6,2019-01-08,Colombia,No
CLI-001592,Bogotá,Básico,Un año,Efectivo,25,46.64,1244.05,0,1,9.6,2020-07-29,Colombia,No
CLI-000364,Bogotá,Básico,Dos años,Efectivo,64,86.11,5967.96,0,0,10.0,2021-08-01,Colombia,No
CLI-000580,Medellín,Básico,Dos años,Tarjeta,8,77.36,623.97,0,0,8.2,2021-11-27,Colombia,No
CLI-000106,Bogotá,Básico,Un año,Débito automático,56,54.13,2747.62,1,1,1.5,2021-09-01,Colombia,No
CLI-002612,Medellín,Estándar,Mes a mes,Transferencia,66,66.07,3965.59,1,0,10.0,2020-07-19,Colombia,No
CLI-001133,Bogotá,Premium,Un año,Efectivo,57,81.75,4521.25,0,1,,2020-07-10,Colombia,No
CLI-000508,Cali,Premium,Dos años,Débito automático,18,67.78,1117.54,1,0,6.7,2020-06-20,Colombia,No
CLI-001012,Medellín,Básico,Mes a mes,Efectivo,57,59.17,3526.2,0,1,7.2,2021-12-01,Colombia,No
CLI-001542,Bucaramanga,Básico,Un año,Débito automático,18,87.19,1435.78,1,0,6.2,2023-03-11,Colombia,No
CLI-000947,Bogotá,Premium,Mes a mes,Efectivo,70,77.27,5568.44,3,0,6.7,2023-02-13,Colombia,No
CLI-001458,Bogotá,Estándar,Dos años,Transferencia,33,115.77,3532.89,0,0,6.4,2019-03-30,Colombia,No
CLI-001298,Bogotá,Estándar,Mes a mes,Débito automático,49,78.29,3973.51,2,1,6.8,2020-02-23,Colombia,No
CLI-001417,Bogotá,Estándar,Un año,Tarjeta,46,36.95,1540.55,2,0,,2023-02-12,Colombia,No
CLI-001743,Medellín,Estándar,Mes a mes,Transferencia,33,62.34,2073.84,2,0,6.4,2022-06-15,Colombia,Sí
CLI-001307, bogotá ,Estándar,Mes a mes,Débito automático,19,24.47,487.65,1,1,6.0,2023-10-10,Colombia,No
CLI-001437,Cali,Básico,Un año,Efectivo,31,94.47,2829.38,2,0,8.7,2022-06-20,Colombia,No
CLI-002792,Bogotá,Premium,Mes a mes,Transferencia,12,59.16,703.85,3,1,6.2,2023-02-16,Colombia,No
CLI-000189,Bogotá,Básico,Dos años,Tarjeta,17,65.53,1175.67,1,1,6.5,2023-01-15,Colombia,No
CLI-001699,Barranquilla,Estándar,Dos años,Débito automático,26,33.58,886.21,1,1,,2020-02-09,Colombia,No
CLI-002174,Barranquilla,Premium,Mes a mes,Tarjeta,55,66.82,3322.99,2,1,,2020-07-26,Colombia,Sí
CLI-001853,Medellín,Básico,Dos años,Transferencia,33,65.65,,3,1,10.0,2021-02-09,Colombia,No
CLI-002947,Bucaramanga,Estándar,Mes a mes,Transferencia,42,56.67,2249.37,0,0,10.0,2023-11-19,Colombia,No
CLI-002903,Medellín,Estándar,Un año,Transferencia,62,60.76,4107.32,5,1,8.1,2023-04-16,Colombia,No
CLI-001435,Bogotá,Básico,Mes a mes,Tarjeta,23,53.44,1297.8,5,1,5.6,2020-03-23,Colombia,Sí
CLI-002726,Medellín,Estándar,Dos años,Transferencia,44,79.61,3524.41,0,1,10.0,2023-02-27,Colombia,No
CLI-002046,Bogotá,Básico,Un año,Efectivo,71,111.2,8314.16,1,1,9.1,2022-04-14,Colombia,No
CLI-001548,Barranquilla,Básico,Mes a mes,Efectivo,61,96.51,5566.19,2,0,5.0,2021-06-13,Colombia,No
CLI-002246,Bogotá,Estándar,Mes a mes,Transferencia,60,64.2,3607.89,2,0,6.7,2022-10-22,Colombia,No
CLI-001684,Bogotá,Premium,Dos años,Transferencia,57,76.38,4231.38,2,1,4.7,2022-05-12,Colombia,No
CLI-000863,Bogotá,Básico,Mes a mes,Transferencia,9,98.51,839.76,0,0,7.3,2022-05-16,Colombia,Sí
CLI-001174,Barranquilla,Estándar,Un año,Débito automático,13,70.13,957.89,1,1,6.2,2020-01-25,Colombia,No
CLI-001488,Cali,Básico,Un año,Efectivo,1,80.56,77.77,2,0,9.4,2022-08-08,Colombia,No
CLI-002215,Bogotá,Estándar,Mes a mes,Débito automático,9,35.97,344.86,3,1,9.0,2019-10-27,Colombia,Sí
CLI-001116,Bogotá,,Mes a mes,Efectivo,35,79.53,2795.93,0,1,8.1,2021-12-18,Colombia,Sí
CLI-000354,Cali,Básico,Mes a mes,Transferencia,31,69.82,2307.66,0,0,8.7,2021-05-11,Colombia,No
CLI-001035,Medellín,Estándar,Un año,Transferencia,5,97.27,508.21,1,0,6.2,2020-07-19,Colombia,Sí
CLI-002229,Barranquilla,Básico,Mes a mes,Débito automático,21,135.66,2803.6,2,1,9.0,2019-09-27,Colombia,No
CLI-000732,Barranquilla,Estándar,Un año,Tarjeta,30,46.72,,2,1,6.8,2021-05-26,Colombia,No
CLI-000703, bogotá ,Estándar,Mes a mes,Débito automático,12,102.53,1143.96,0,0,3.8,2019-07-19,Colombia,Sí
CLI-002956,Medellín,Estándar,Mes a mes,Transferencia,71,48.33,3202.0,3,1,6.2,2021-03-15,Colombia,No
CLI-002426,Bogotá,Básico,Mes a mes,Débito automático,40,71.4,2918.12,0,0,6.1,2023-09-21,Colombia,Sí
CLI-002755,Bogotá,Estándar,Mes a mes,Transferencia,71,67.0,4560.73,0,0,10.0,2023-02-28,Colombia,No
CLI-000161,Bogotá,Estándar,Mes a mes,Efectivo,71,84.44,6006.24,0,1,4.2,2022-05-26,Colombia,No
CLI-002567,Medellín,Estándar,Mes a mes,Transferencia,57,53.9,,0,0,5.8,2023-07-25,Colombia,No
CLI-001778,Cali,Básico,Dos años,Débito automático,12,88.53,1134.05,2,0,7.6,2019-01-24,Colombia,No
CLI-002421,Barranquilla,Básico,Dos años,Transferencia,19,57.78,1191.83,1,1,9.2,2019-11-22,Colombia,No
CLI-001479,Bogotá,Básico,Mes a mes,Débito automático,17,59.97,957.79,0,0,8.9,2021-12-22,Colombia,Sí
CLI-001138,Bogotá,Básico,Mes a mes,Efectivo,27,77.17,2037.6,0,1,7.6,2021-12-11,Colombia,No
CLI-001199,Bucaramanga,Básico,Dos años,Débito automático,57,65.5,4103.38,2,0,4.6,2021-08-07,Colombia,No
CLI-001584,Bogotá,Estándar,Dos años,Débito automático,30,57.69,1571.15,0,1,9.7,2023-07-05,Colombia,No
CLI-000163,Cali,Estándar,Un año,Débito automático,30,89.05,2819.09,4,1,6.5,2020-02-11,Colombia,No
CLI-001534,Cali,Básico,Mes a mes,Transferencia,14,129.76,1679.88,1,1,4.1,2022-03-19,Colombia,Sí
CLI-001524,Bogotá,,Dos años,Efectivo,11,76.48,843.28,0,1,5.7,2022-01-14,Colombia,No
CLI-001741,Bogotá,Básico,Mes a mes,Débito automático,31,55.66,1726.29,0,0,8.9,2023-05-06,Colombia,No
CLI-000186,Barranquilla,Básico,Un año,Débito automático,32,71.34,2374.76,1,0,6.9,2019-03-20,Colombia,No
CLI-000460,Barranquilla,Estándar,Un año,Tarjeta,8,33.35,258.91,0,0,7.7,2019-03-04,Colombia,No
CLI-002538,Cali,Básico,Mes a mes,Tarjeta,36,63.86,2379.59,2,0,10.0,2021-03-16,Colombia,No
